X2C_Neg1_1	X2C_Neg1_2	X2C_Neg2_1	X2C_Neg2_2	X2C_Pos1_1	X2C_Pos1_2	X2C_Pos2_1	X2C_Pos2_2	Neg_mean	Pos_mean	FC
Dstn	698.007762374299	586.072561814451	681.487735855349	746.286803229884	579.631869743297	702.357368165779	532.545912504341	606.888210609467	677.963715818496	605.355840255721	-0.163424626619438
Dstyk	2.38825648622593	2.61493613748779	3.68656425887747	2.87454564707035	2.31236118248656	2.14133343952981	1	1.01769962651112	2.89107563241539	1.61784856213187	-0.837529779774114
Dtd1	26.9076897448122	20.2657550655304	25.8059498121423	23.9545470589196	6.55169001704524	16.2741341404266	17.2364190431093	11.8731623092964	24.2334854203511	12.9838513774694	-0.900283526702383
Dtl	67.8264842088165	47.5591510005592	58.9850281420395	65.9776667565672	87.8697249344891	111.34933885555	99.2579993172154	98.0383973539049	60.0870825269956	99.12886511529	0.722250338927403
Dtna	5.41338136877878	5.22987227497558	2.45770950591831	4.65402628573295	1	1	2.97179638674298	1	4.43874735885141	1.49294909668574	-1.57198762036274
Dtnb	11.145196935721	14.3821487561829	13.868503640539	13.9620788571989	6.16629648663082	8.13706707021329	6.53795205083455	7.46313059441491	13.3394820474104	7.07611155052339	-0.914673953354796
Dtnbp1	4.61729587337014	5.55673929216156	3.68656425887747	6.15974067229362	2.69775471290098	3.4261335032477	3.56615566409157	2.71386567069633	5.00508502417569	3.10097738773415	-0.69067157125099
Dtwd1	23.0864793668507	17.3239519108566	21.7682841952765	22.311949546308	13.1033800340905	15.8458674525206	17.2364190431093	18.3185932772002	21.1226662548229	16.1260649517302	-0.389397515487122
Dtwd2	20.8574399797065	15.5261833163338	15.0973583934982	25.0496120673274	35.0708112677128	35.9744017841009	31.5010416994756	29.5132891688226	19.1326484392165	33.0148859800279	0.787080070731924
Dtx1	7.64242075592299	4.41270473201065	7.89978055473743	6.84415630254846	1.5415741216577	2.56960012743578	4.16051494144017	4.41003171488154	6.69976558630488	3.1704302263538	-1.07943199204642
Dtx2	14.6479731155191	13.7284147218109	14.921807714504	14.0989619832498	8.47865766911737	12.4197339492729	14.2646226563663	14.5870279799928	14.349289383771	12.4375105636873	-0.206281541451558
Dtx3	13.533453421947	12.257513144474	13.3418516035566	10.1293513277717	8.47865766911737	2.56960012743578	4.75487421878876	1.01769962651112	12.3155423744373	4.20520791046326	-1.55023112937641
Dtx3l	15.6032757100094	10.4597445499512	12.2885475295916	8.48675381516009	8.8640511995318	5.56746694277752	2.67461674806868	4.07079850604449	11.7095804011781	5.29423334910562	-1.14519568980861
Dtx4	1	1	1	2.05324689076454	1	1.28480006371789	1	1.35693283534816	1.26331172269113	1.16043322476651	-0.122547161109284
Dtymk	232.616181758406	218.183733971638	201.707730164296	225.172742353844	93.2652343602911	140.471473633156	110.253645948164	89.2183339241418	219.420097062046	108.302171966438	-1.01863349466212
Dub1	1.43295389173556	1	1	1	596.203791551117	581.586162176298	690.645480279068	1029.57278882042	1.10823847293389	724.502055706726	9.35257761632627
Dub1a	1	1	1	1	478.273371244303	525.483226060616	419.914829446783	762.596253465669	1	546.566920054343	9.09425433584562
Duox1	1.1145196935721	1	1	1	1	2.14133343952981	1.18871855469719	1	1.02862992339303	1.33251299855675	0.3734255782452
Duoxa2	1	1	1	1	10.0202317907751	15.4176007646147	9.21256879890323	18.3185932772002	1	13.2422486578733	3.72707622096793
Dus1l	43.7847022474754	36.7725394334221	49.5052914763546	33.8101321345894	21.5820377032079	40.6853353510665	38.3361733889844	30.1917555864967	40.9681663229604	32.6988255074388	-0.325264504057606
Dus2l	18.3099663943988	13.7284147218109	9.83083802367325	10.9506500840775	11.5618059124328	9.42186713393118	14.5618022950406	12.8908619358076	13.2049673059901	12.109084319303	-0.124990956017275
Dus3l	27.0669068438939	32.6867017185974	31.2480208609614	28.1979239664997	19.6550700511357	19.7002676436743	22.5856525392466	28.4955895423115	29.7998883474881	22.609144944092	-0.398400493494982
Dus4l	2.54747358530766	2.4515026288948	1.40440543195332	2.05324689076454	1.92696765207213	5.13920025487155	2.67461674806868	2.71386567069633	2.11415713423008	3.11366258142717	0.558530003540901
Dusp1	27.2261239429756	19.1217205053795	28.4392099970548	24.7758458152254	64.3607195792091	69.8074701286719	68.9456761724371	148.244912261787	24.8907250651588	87.8396945355263	1.81926478080678
Dusp10	2.06982228806248	1	1	2.73766252101939	9.63483826036065	2.14133343952981	11.2928262696233	5.08849813255562	1.70187120227047	7.03937402551735	2.0483252853942
Dusp11	37.0975840860428	29.7448985639236	39.4989027736872	42.0231196976476	50.8719460147042	44.1114688543142	46.3600236331904	35.9587201367264	37.0911262803253	44.3255396597338	0.257064119659346
Dusp12	46.96904422911	38.080007502166	44.4143217855238	49.004159126247	26.9775471290098	41.1136020389724	49.0346403812591	35.2802537190523	44.6168831607617	38.1015108170734	-0.227741528336726
Dusp14	9.393808845822	8.33510893824234	10.3574900606557	10.1293513277717	9.63483826036065	6.42400031858944	5.64641313481166	7.46313059441491	9.55393979312295	7.29209557704416	-0.389762314468135
Dusp16	13.0558021247018	8.8254094640213	4.73986833284246	4.79090941178392	4.62472236497311	2.14133343952981	6.24077241216025	2.37463246185929	7.85299733333736	3.84536516963062	-1.03012279902756
Dusp18	1.27373679265383	1.79776859452286	1.57995611094749	3.83272752942714	5.39550942580196	2.14133343952981	4.16051494144017	7.46313059441491	2.12104725688783	4.79012210029671	1.17528566631074
Dusp19	7.80163785500471	7.84480841246337	8.25088191272576	8.21298756305816	3.08314824331541	6.85226700649541	3.56615566409157	7.80236380325195	8.027578935813	5.32598367928858	-0.591916938530506
Dusp2	1.75138808989902	2.28806912030182	1.40440543195332	1.23194813445872	1	2.14133343952981	2.08025747072008	3.73156529720745	1.66895269415322	2.23828905186434	0.423453294854903
Dusp22	3.18434198163458	5.55673929216156	6.84647648077244	5.06467566388586	1.92696765207213	1.71306675162385	2.97179638674298	1.69616604418521	5.16305835461361	2.07699920865604	-1.31372523750283
Dusp27	16.0809270072546	18.4679864710075	13.868503640539	11.7719488403834	3.08314824331541	13.7045340129908	3.56615566409157	7.12389738557787	15.0473414897961	6.86943382649391	-1.13124551609618
Dusp28	3.18434198163458	3.43210368045273	3.33546290088914	1.64259751261163	2.69775471290098	2.56960012743578	12.7787244629948	7.46313059441491	2.89862651889702	6.37730247443662	1.13757685205141
Dusp3	24.678650357668	10.9500450757301	18.7839226523757	17.1103907563712	14.2595606253338	7.70880038230733	11.2928262696233	13.2300951446446	17.8807522105362	11.6228206054773	-0.621447207435532
Dusp4	1.91060518898075	4.73957174919662	2.63326018491248	1	7.32247707787409	8.56533375811926	25.8546285646639	5.08849813255562	2.57085928077246	11.7077343833032	2.18713937068687
Dusp5	1	1	1	1.09506500840775	5.78090295621639	12.4197339492729	6.24077241216025	27.4778899158003	1.02376625210194	12.9798248083625	3.66431265140596
Dusp6	59.7064121556483	43.3098797771415	77.593400115421	60.2285754624265	18.113495929478	38.5440019115367	46.0628439945161	33.24485446603	60.2095668776593	33.9912990753902	-0.8248272396375
Dusp7	4.61729587337014	7.02764086949844	4.0376656168658	7.1179225546504	9.63483826036065	9.42186713393118	4.75487421878876	5.08849813255562	5.7001312285962	7.22501943640905	0.342006335259951
Dusp9	33.1171566089996	35.7919383818641	26.5081525281189	29.7036383530603	54.7258813188485	45.3962689180321	53.1951553226993	53.2596137874155	31.2802214680108	51.6442298367488	0.72335643992918
Dut	222.426287417175	242.698760260586	213.294074977911	255.56079633716	168.03157926069	198.715743188367	185.737274171436	189.292130531069	233.494979748208	185.44418178789	-0.332406526882054
Dux	1	1	1	1	47.01801071056	42.8266687905963	29.7179638674298	31.5486884218448	1	37.7778329476077	5.23946804157374
Dvl1	2.54747358530766	4.08583771482467	2.28215882692415	3.42207815127423	3.08314824331541	2.99786681534174	1.18871855469719	3.05309887953337	3.08438706958268	2.58070812322193	-0.257216842439805
Dvl2	18.787617691644	15.8530503335197	20.188328084329	17.1103907563712	16.1865282774059	6.85226700649541	16.0477004884121	10.8554626827853	17.984846716466	12.4854896137747	-0.52652946642299
Dvl3	3.02512488255285	1.14403456015091	5.09096969083079	2.19013001681551	3.46854177372983	5.99573363068348	4.16051494144017	3.39233208837041	2.86256478758751	4.25428060855597	0.571606849643727
Dym	28.6590778347112	28.9277310209587	33.3546290088914	31.8937683698758	21.1966441727934	27.8373347138876	32.6897602541727	19.6755261125484	30.7088015586093	25.3498163133505	-0.276676917418563
Dync1h1	50.1533862107446	63.5756348426719	67.0603593757711	54.4794841682858	55.4966683796774	23.9829345227339	43.9825865237961	63.0973768436897	58.8172161493683	46.6398915674743	-0.334674067866924
Dync1i2	104.287199898532	65.7002704543808	83.2110218432343	85.6888369079068	80.547247856615	84.3685375174747	71.3231132818314	82.094436538564	84.7218322760136	79.5833337986213	-0.0902674550319249
Dync1li1	47.2874784272735	40.0412096052818	56.5273186361212	48.1828603699412	33.9146306764695	42.8266687905963	41.0107901370531	37.9941193897486	48.0097167596544	38.9365522484669	-0.302201282592883
Dync1li2	14.9664073136825	10.4597445499512	15.7995611094749	14.7833776135047	12.3325929732616	14.9893340767087	11.8871855469719	8.48083022092603	14.0022726466533	11.9224857044671	-0.231975950711436
Dync2h1	4.77651297245187	11.7672126186951	9.30418598669076	6.84415630254846	7.70787060828852	4.28266687905963	8.02385024420604	4.41003171488154	8.17301697009654	6.10610486160893	-0.420616364559351
Dync2li1	7.64242075592299	5.88360630934753	6.49537512278411	9.44493569751688	5.39550942580196	5.13920025487155	3.26897602541727	1.69616604418521	7.36658447139288	3.874962937569	-0.926813354825542
Dynll1	311.26942870478	296.468384587678	266.837032071131	310.040280505445	354.947441511686	384.583485739555	375.337883645638	345.339406596108	296.153781467259	365.052054373247	0.301755691436572
Dynll2	4.93573007153359	12.094079635881	7.37312851775494	9.03428631936397	9.24944472994622	6.42400031858944	10.6984669922747	13.5693283534816	8.35930613613339	9.98531009857301	0.256424035515815
Dynlrb1	81.2007205316817	72.7279113238792	74.2579372145319	84.73065502555	69.7562290050111	83.9402708295687	87.6679934089178	78.3628712413565	78.2293060239107	79.9318411212135	0.0310611533311524
Dynlt1a	3.50277617979804	4.90300525778961	4.21321629585997	3.01142877312132	1.92696765207213	4.71093356696559	2.08025747072008	3.05309887953337	3.90760662664223	2.94281439232279	-0.409088688273066
Dynlt1b	17.9915321962354	15.6896168249267	18.081719936399	18.8898713950338	10.0202317907751	12.8480006371789	13.0759041016691	12.8908619358076	17.6631850881487	12.2087496163577	-0.532830066951404
Dynlt3	6.52790106235088	8.66197595542831	3.86211493787163	8.62363694121106	10.0202317907751	9.42186713393118	19.9110357911779	5.7669645502297	6.91890722421547	11.2800248165285	0.705154140763717
Dyrk1a	15.1256244127642	21.5732231342743	20.5394294423173	19.4374038992376	16.5719218078203	17.9872008920504	20.2082154298522	28.4955895423115	19.1689202221484	20.8157319180086	0.118905214241352
Dyrk1b	1.75138808989902	1	1.22885475295916	2.05324689076454	1	2.99786681534174	1.78307783204579	1.35693283534816	1.50837243340568	1.78446937068392	0.242502449088391
Dyrk2	1	1.14403456015091	1	1	2.69775471290098	2.56960012743578	1.18871855469719	3.05309887953337	1.03600864003773	2.37729306864183	1.19828373246295
Dyrk3	63.6868396326915	56.3845604645805	59.1605788210337	67.3464980170769	78.2348866741285	103.212271785337	101.338256787935	115.339291004594	61.6446192338457	99.5311765629988	0.691173526011778
Dysf	3.82121037796149	4.41270473201065	1.40440543195332	2.46389626891745	1.15618059124328	1	3.26897602541727	1	3.02555420271073	1.60628915416514	-0.913467809535498
Dyx1c1	2.86590778347112	2.77836964608078	2.10660814792998	4.92779253783489	1.92696765207213	1	1.18871855469719	1	3.16966952882919	1.27892155169233	-1.30940465931663
Dzip1	4.13964457612495	7.02764086949844	3.33546290088914	1.50571438656066	1.5415741216577	2.56960012743578	1	5.7669645502297	4.0021156832683	2.7195346998308	-0.557403035759026
Dzip1l	2.54747358530766	1.14403456015091	1.40440543195332	2.05324689076454	1	1	4.45769458011446	2.71386567069633	1.78729011704411	2.2928900627027	0.359393348650135
Dzip3	27.5445581411391	20.5926220827164	22.8215882692415	18.3423388908299	33.5292371460551	31.2634682171353	21.991293261898	24.424791036267	22.3252768459817	27.8021974153388	0.316520848734105
E030024N20Rik	22.7680451686872	25.332193831913	23.6993416642123	22.7225989244609	23.1236118248656	24.4112012106399	22.2884729005723	21.7109253655706	23.6305448973184	22.8835528254121	-0.046341839226268
E030030I06Rik	1.91060518898075	3.26867017185974	2.28215882692415	2.32701314286648	50.8719460147042	80.0858706384151	39.8220715823559	85.1475354180973	2.44711183265778	63.9818559133931	4.70851090213663
E130008D07Rik	1	1.96120210311584	1	1.50571438656066	9.63483826036065	6.42400031858944	5.64641313481166	9.83776305627419	1.36672912241913	7.88575369250899	2.5285213116049
E130012A19Rik	36.7791498878794	56.2211269559875	34.056831724868	43.3919509581573	10.0202317907751	14.1328007008968	14.8589819337149	10.1769962651112	42.612264881723	12.2972526726245	-1.79293269486416
E130018N17Rik	1	1	1	1	1	1	1	1	1	1	0
E130102H24Rik	2.38825648622593	1.63433508592987	2.45770950591831	2.60077939496842	1	1.71306675162385	1	1	2.27027011826063	1.17826668790596	-0.946197846023347
E130112N10Rik	1	1	1	1	1	3.4261335032477	1	1	1	1.60653337581193	0.683950953182918
E130303B06Rik	5.25416426969705	8.33510893824234	5.61762172781329	6.15974067229362	4.23932883455869	1.71306675162385	8.02385024420604	4.74926492371858	6.34165890201157	4.68137768852679	-0.43792711664399
E130306D19Rik	21.0166570787882	11.2769120929161	19.135024010364	13.8251957311479	17.3427088686492	11.563200573461	18.4251375978065	14.9262611888298	16.3134472283041	15.5643270571866	-0.0678184716781716
E130307A14Rik	1	1	1	1	1	1	1	1	1	1	0
E130308A19Rik	10.1898943412306	15.8530503335197	10.8841420976382	12.0457150924853	5.01011589538754	11.134933885555	13.0759041016691	7.80236380325195	12.2432004662185	9.2558294214659	-0.403546556915497
E130309D02Rik	12.1004995302114	9.47914349839324	13.868503640539	13.414546352995	3.46854177372983	11.134933885555	7.72667060553174	9.15929663860011	12.2156732555347	7.87236072585418	-0.633865144390198
E130309D14Rik	1.27373679265383	2.4515026288948	4.21321629585997	2.05324689076454	1	1	2.67461674806868	2.71386567069633	2.49792565204329	1.84712060469125	-0.435452469597035
E130309F12Rik	1	1.3074680687439	1	1	2.69775471290098	2.56960012743578	1	1.35693283534816	1.07686701718597	1.90607191892123	0.823762453505928
E130311K13Rik	2.2290393871442	5.39330578356857	1.40440543195332	1.23194813445872	3.85393530414426	3.85440019115367	2.08025747072008	4.74926492371858	2.5646746842812	3.63446447243415	0.502966963933666
E130317F20Rik	1	1.63433508592987	1	1	1	1.28480006371789	2.08025747072008	1.01769962651112	1.15858377148247	1.34568929023727	0.215982978578805
E230016K23Rik	1	1.47090157733688	1.75550678994165	1.36883126050969	5.01011589538754	5.13920025487155	4.16051494144017	5.7669645502297	1.39880990694706	5.01919891048224	1.84325720218423
E2f1	4.13964457612495	11.930646127288	11.2352434556266	6.70727317649749	4.62472236497311	4.28266687905963	5.05205385746306	8.48083022092603	8.50320183388427	5.61006833060546	-0.599987839476091
E2f2	2.38825648622593	4.24927122341766	6.49537512278411	3.96961065547811	1.15618059124328	3.85440019115367	3.86333530276587	5.7669645502297	4.27562837197645	3.66022015884813	-0.224206034804143
E2f3	15.4440586109277	13.2381141960319	14.0440543195332	13.6883126050969	7.70787060828852	13.2762673250848	9.21256879890323	13.2300951446446	14.1036349328974	10.8567004692303	-0.377481325773461
E2f4	98.077733034345	83.8413899082023	88.6530928920534	111.833513983642	42.0078948151724	69.8074701286719	57.3556702641394	48.8495820725339	95.6014324545607	54.5051543201294	-0.810639569285894
E2f5	16.7177954035815	23.0441247116112	22.8215882692415	27.2397420841429	17.3427088686492	24.8394678985458	29.4207842287555	35.2802537190523	22.4558126171443	26.7208036787507	0.250874469825266
E2f6	4.13964457612495	8.33510893824234	7.5486791967491	10.4031175798737	3.85393530414426	6.85226700649541	8.61820952155463	9.83776305627419	7.60663757274751	7.29054372211712	-0.0612324543255274
E2f7	4.29886167520668	9.15227648120727	10.7085914186441	8.34987068910912	26.206760068181	13.7045340129908	21.991293261898	11.1946958916224	8.12740006604179	18.274320808673	1.16895197048772
E2f8	27.8629923393026	25.332193831913	27.7370072810781	35.1789633950991	27.3629406594243	17.5589342041445	20.5053950685265	14.5870279799928	29.0277892118482	20.003574478022	-0.537176877870363
E330009J07Rik	1	1	1	1	1.15618059124328	1	1	1.35693283534816	1	1.12827835664786	0.174123037784747
E330011O21Rik	1	1.3074680687439	1.22885475295916	1	4.23932883455869	3.4261335032477	2.37743710939438	2.71386567069633	1.13408070542576	3.18919127947427	1.49166731780598
E330016A19Rik	2.54747358530766	2.61493613748779	2.63326018491248	2.32701314286648	3.08314824331541	2.99786681534174	6.24077241216025	5.7669645502297	2.5306707626436	4.52218800526177	0.837501145190822
E330017A01Rik	3.50277617979804	4.08583771482467	10.1819393816616	5.88597442019168	11.9471994428472	11.563200573461	6.53795205083455	12.2123955181335	5.91413192411899	10.5651868963191	0.837079957985693
E330020D12Rik	2.38825648622593	5.72017280075454	7.37312851775494	6.84415630254846	29.6753018419108	34.261335032477	26.4489878420125	55.9734794581118	5.58142852682097	36.589776043628	2.71273426341431
E330021D16Rik	9.23459174674027	13.4015477046249	13.868503640539	16.1522088740144	33.1438436156406	28.6938680896995	21.3969339845494	29.8525223776596	13.1642129914797	28.2717920168873	1.10274205780146
E330023G01	1	1.79776859452286	1.57995611094749	2.32701314286648	9.63483826036065	14.5610673888027	5.34923349613736	10.1769962651112	1.67618446208421	9.930533852603	2.566690352622
E330033B04Rik	4.93573007153359	4.41270473201065	1.22885475295916	2.73766252101939	8.8640511995318	8.99360044602522	5.94359277348595	4.41003171488154	3.3287380193807	7.05281903348113	1.08322469146302
E330034G19Rik	12.4189337283749	24.3515927803551	21.5927335162823	20.9431182857983	51.6427330755331	41.1136020389724	33.2841195315213	41.047218269282	19.8265945777026	41.7719182288272	1.07509649465294
E430018J23Rik	1.75138808989902	1	1.40440543195332	1	2.69775471290098	2.99786681534174	2.97179638674298	1.35693283534816	1.28894838046308	2.50608768758347	0.959242407092686
E430025E21Rik	102.21737761047	66.3540044887527	93.3929612248959	76.5176674624918	83.6303960999305	84.3685375174747	112.03672378021	68.8643413939194	84.6205026966526	87.2249996978837	0.0437344312271817
E4f1	6.52790106235088	3.7589706976387	6.14427376479578	7.80233818490525	8.09326413870295	9.85013382183715	3.86333530276587	4.07079850604449	6.05837092742265	6.46938294233761	0.0946982020477964
E530001F21Rik	1	1	1	1	1	1.28480006371789	1	1	1	1.07120001592947	0.0992278872287169
E530011L22Rik	1	1.3074680687439	1	1	1	1	1	1	1.07686701718597	1	-0.106840101793096
EU599041	37.0975840860428	28.2739969865867	36.5145412307864	45.5820809749728	31.9876630243974	37.2592018478188	25.2602692873153	35.2802537190523	36.8670508195972	32.4468469696459	-0.184253721842039
Eaf1	34.8685446988986	38.7337415365379	40.2011054896638	35.3158465211501	52.7989136667764	34.689601720383	44.5769458011446	44.1003171488154	37.2798095615626	44.0414445842798	0.24046730067623
Eaf2	1.59217099081729	1.63433508592987	1.93105746893582	1.23194813445872	6.55169001704524	7.28053369440137	4.45769458011446	4.74926492371858	1.59737792003542	5.75979580381991	1.85031198908048
Eapp	42.0333141575764	38.080007502166	40.2011054896638	39.6961065547811	62.8191454575514	56.9594694914931	58.8415684575109	45.7964831930006	40.0026334260468	56.104166649889	0.488012940820687
Ears2	12.4189337283749	14.3821487561829	15.2729090724924	10.9506500840775	12.3325929732616	9.85013382183715	14.8589819337149	17.6401268595261	13.2561604102819	13.670458897085	0.0443987073388614
Ebag9	4.13964457612495	5.72017280075454	3.86211493787163	6.84415630254846	3.85393530414426	1.28480006371789	4.16051494144017	2.71386567069633	5.1415221543249	3.00327899499966	-0.775657031530344
Ebf1	3.18434198163458	2.4515026288948	1.75550678994165	2.73766252101939	1	1	2.97179638674298	1	2.5322534803726	1.49294909668574	-0.762256850343719
Ebi3	1	1.14403456015091	1	1	1	1	1	1	1.03600864003773	1	-0.051036034769259
Ebna1bp2	144.728343065292	129.602772314239	134.471820109531	137.02000917702	111.764123820184	121.627739365293	113.819801612256	113.303891751572	136.45573616652	115.128889137326	-0.245183149788279
Ebp	41.3964457612495	37.589706976387	46.5209299334538	49.141042252298	16.5719218078203	29.5504014655114	21.6941136232237	11.8731623092964	43.6620312308471	19.922399801463	-1.13198780724217
Ebpl	28.3406436365477	30.5620661068886	34.7590344408447	26.0077939496842	15.0303476861626	13.2762673250848	22.2884729005723	18.3185932772002	29.9173845334913	17.228420297255	-0.79619363155819
Ecd	78.8124640454558	63.5756348426719	78.1200521524035	66.5251992607711	64.3607195792091	60.3856029947408	50.5205385746306	42.7433843134672	71.7583375753256	54.5025613655119	-0.396822436339881
Ece1	26.7484726457304	36.1188053990501	29.1414127130314	29.2929889749074	15.415741216577	14.9893340767087	14.8589819337149	10.8554626827853	30.3254199331799	14.0298799774465	-1.11202495622519
Ece2	24.678650357668	24.678459797541	18.4328212943873	21.6275339160531	26.206760068181	24.4112012106399	14.8589819337149	24.764024245104	22.3543663414124	22.5602418644099	0.013225882985437
Ecel1	1	1	1	1	4.23932883455869	1.28480006371789	1.18871855469719	2.37463246185929	1	2.27186997870826	1.18388027038819
Ech1	65.9158790198358	55.4039594130226	56.1762172781329	58.7228610758658	31.6022694939829	44.1114688543142	36.2559159182643	35.9587201367264	59.0547291967143	36.9820936008219	-0.675225697807651
Echdc1	3.34355908071631	2.94180315467377	3.86211493787163	5.20155878993683	2.31236118248656	2.14133343952981	5.34923349613736	3.73156529720745	3.83725899079963	3.3836233538403	-0.181507156454467
Echdc2	37.0975840860428	30.5620661068886	27.2103552440956	39.2854571766282	34.6854177372983	35.5461350961949	35.95873627959	42.7433843134672	33.5388656534138	37.2334183566376	0.150764179308358
Echdc3	1	1	1	1	63.2045389879659	73.2336036319196	52.0064367680021	87.1829346711196	1	68.9068785147518	6.10657609964278
Echs1	68.4633526051434	60.1435311622192	63.724896474882	72.1374074288608	50.8719460147042	44.9680022301261	44.8741254398189	46.8141828195117	66.1172969177763	46.8820641260402	-0.495991653729726
Eci1	28.6590778347112	24.515026288948	27.3859059230898	27.7872745883468	28.5191212506675	29.5504014655114	33.2841195315213	31.8879216306819	27.0868211587739	30.8103909695955	0.185825897213971
Eci2	17.036229601745	17.3239519108566	16.3262131464574	19.4374038992376	15.0303476861626	13.2762673250848	20.2082154298522	21.0324589478966	17.5309496395742	17.3868223472491	-0.0119098613076503
Ecm1	1.91060518898075	1.14403456015091	2.28215882692415	1	1	1	1	1.35693283534816	1.58419964401395	1.08923320883704	-0.540441284752908
Ecm2	1.59217099081729	1.96120210311584	1.57995611094749	1	18.4988894598924	23.126401146922	13.6702633790177	8.48083022092603	1.53333230122015	15.9440960516895	3.37828001205599
Ecscr	1.43295389173556	2.61493613748779	1.40440543195332	2.73766252101939	1.15618059124328	1	1	1	2.04748949554901	1.03904514781082	-0.978597707767523
Ecsit	28.9775120328747	22.3903906772392	31.4235715399556	34.0838983866913	11.5618059124328	28.2656014017935	11.2928262696233	11.1946958916224	29.2188431591902	15.578732368868	-0.90732121264108
Ect2	214.624649562171	119.633328290066	168.879753192387	165.765465647724	290.972115462892	225.268277838536	226.153705031141	260.191871178011	167.225799173087	250.646492377645	0.583856604823943
Eda	1.75138808989902	1	1	1	1	2.56960012743578	1.18871855469719	2.71386567069633	1.18784702247475	1.86804608820732	0.653180999648633
Eda2r	43.7847022474754	48.8666190693031	44.2387711065296	46.4033797312786	110.993336759355	119.058139237858	136.702633790177	124.837820852031	45.8233680386467	122.897982659855	1.42330582801878
Edc3	32.321071113591	25.332193831913	34.056831724868	35.863379025354	18.4988894598924	16.2741341404266	9.80692807625182	18.6578264860373	31.8933689239315	15.809444540652	-1.0124698187577
Edc4	43.466268049312	26.4762283920639	30.8969195029731	24.7758458152254	63.9753260487947	41.1136020389724	30.0151435061041	33.24485446603	31.4038154398936	42.0872315149753	0.422442761236846
Edem1	16.2401441063363	18.9582869967865	16.5017638254515	22.9963651765628	10.4056253211895	17.9872008920504	3.26897602541727	15.6047276065039	18.6741400262843	11.8166324612903	-0.660222855544978
Edem2	19.1060518898075	17.6508189280426	21.5927335162823	20.1218195294925	12.3325929732616	15.4176007646147	14.2646226563663	14.5870279799928	19.6178559659062	14.1504610935588	-0.47131831401238
Edem3	14.1703218182739	24.678459797541	16.3262131464574	15.6046763698105	19.6550700511357	6.85226700649541	12.1843651856462	12.5516287269705	17.6949177830207	12.810832742562	-0.465970800262919
Edf1	60.0248463538118	67.1711720317176	65.1293019068353	60.9129910926813	46.6326171801456	50.5354691729036	52.897975684025	52.9203805785784	63.3095778462615	50.7466106539131	-0.319112307094757
Edn1	1.1145196935721	1	3.33546290088914	1	1	1	1.48589819337149	1	1.61249564861531	1.12147454834287	-0.523898388271248
Ednrb	1	1	1	1	5.39550942580196	4.71093356696559	6.53795205083455	3.05309887953337	1	4.92437348078387	2.29994018473897
Eea1	9.71224304398546	9.80601051557922	4.73986833284246	6.98103942859943	14.6449541557482	14.1328007008968	15.7505208497378	14.5870279799928	7.80979033025164	14.7788259215939	0.92017593970103
Eed	266.847858060978	252.341337267572	275.263464662851	304.97560484156	173.041695156077	209.850677073922	179.496501759276	182.507466354328	274.85706620824	186.224085085901	-0.561641895285951
Eef1a1	5809.99116259137	5058.43052446154	6052.28520900284	5767.02298365339	7719.04702067054	8422.72095104657	7724.59034806102	9547.37942950969	5671.93246992728	8353.43443732195	0.55852911433818
Eef1b2	656.770533712132	786.115176332267	730.290824615727	742.86472507861	856.344424580855	1009.85285008226	865.08992818088	1075.36927201342	729.010314934684	951.664118714354	0.384513249417409
Eef1d	231.18322786667	244.333095346516	239.451126148041	265.55326453888	186.145075190168	199.572276564179	183.95419633939	199.808360005017	245.130178475027	192.369977024688	-0.349664451446914
Eef1e1	145.842862758864	126.497535650972	122.183272579939	137.02000917702	102.129285559823	140.899740321062	106.093131006724	126.533986896216	132.885920041699	118.914035945956	-0.160269238859458
Eef1g	1223.10575514584	1149.75473295166	1219.72611765146	1185.54475472744	965.025400157723	1195.29232594554	994.660250642874	957.655348546967	1194.5328401191	1028.15833132328	-0.216384067361934
Eef2	662.820783477237	643.601156839183	679.205577028425	549.175101716489	926.871440646695	830.837374537568	841.612736725611	770.398617268921	633.700654765333	842.430042294699	0.410755379724858
Eef2k	5.73181556694224	6.04703981794052	5.96872308580162	5.20155878993683	3.85393530414426	4.28266687905963	2.67461674806868	1.01769962651112	5.7372843151553	2.95722963944592	-0.956121735295745
Eefsec	22.6088280696055	28.4374304951797	26.5081525281189	19.0267545210847	16.5719218078203	24.4112012106399	24.963089648641	15.6047276065039	24.1452914034972	20.3877350684013	-0.244040363989778
Eepd1	1	1	1	1	4.62472236497311	5.99573363068348	5.05205385746306	4.41003171488154	1	5.0206353920003	2.32786995757841
Efcab1	1	1.96120210311584	1.57995611094749	1	1.92696765207213	1	1.48589819337149	1.35693283534816	1.38528955351583	1.44244967019795	0.0583334211683441
Efcab10	1.1145196935721	2.4515026288948	1.05330407396499	1	1	1	1	1.35693283534816	1.40483159910797	1.08923320883704	-0.367084327685492
Efcab2	4.93573007153359	1.79776859452286	1.75550678994165	2.46389626891745	3.08314824331541	1.71306675162385	2.08025747072008	1.35693283534816	2.73822543122889	2.05835132525188	-0.411751978410654
Efcab3	1	1	1	1	1	1	1.78307783204579	1	1	1.19576945801145	0.257939267592853
Efcab4a	1	1.96120210311584	1	1.36883126050969	5.01011589538754	3.85440019115367	2.37743710939438	2.03539925302225	1.33250834090638	3.31933811223946	1.3167510281177
