N1	N2	P1	P2	N	P	FC
Oxsr1	27.3306203356006	27.3470166864546	33.317833976854	26.9693859488016	27.3388185110276	30.1436099628278	0.140901306709814
P2rx2	1	1.02774735913146	1.00685762017965	1	1.01387367956573	1.00342881008983	-0.0149396494867538
P2rx4	2.88640214765419	3.30666541633601	2.10524775128473	2.74425330707104	3.0965337819951	2.42475052917788	-0.352817862351329
P2rx5	3.02170224832548	2.68108006729947	1.28145515295592	1	2.85139115781247	1.14072757647796	-1.32171166906582
P2rx7	5.27670392618031	6.34522282594207	9.1532510925423	11.9233074721018	5.81096337606119	10.538279282322	0.858790052069474
P2ry1	1	1.56396337259136	2.65444281683727	4.06906524841568	1.28198168629568	3.36175403262647	1.39083851912713
P2ry2	2.97660221476838	3.03855740960606	1	1.23018251696288	3.00757981218722	1.11509125848144	-1.43144123834796
P2ry4	1	1	1.46452017480677	1.79795906325344	1	1.6312396190301	0.705968720611905
P2ry6	1.71380127516967	1.34054003364973	1	1	1.5271706544097	1	-0.61086128578511
P4ha1	17.1380127516967	19.3484611523445	14.5536692371423	15.9923727205174	18.2432369520206	15.2730209788298	-0.256376280800551
P4ha2	18.9871141275377	20.108100504746	155.513736062294	141.376360026349	19.5476073161419	148.445048044322	2.92486503409124
P4hb	417.851810906501	401.178947403577	197.161028533361	179.322759203435	409.515379155039	188.241893868398	-1.12132989216137
P4htm	4.23940315436709	4.11098943652585	3.02057286053896	2.08184733639872	4.17519629544647	2.55121009846884	-0.710662313660481
Pa2g4	621.20786221545	626.747150399039	376.015554881638	323.15948426371	623.977506307244	349.587519572674	-0.835840341564703
Pabpc1	629.190568155056	612.269318035622	1032.66978826062	1109.24611260299	620.729943095339	1070.95795043181	0.786864189741493
Pabpc1l	1	1	1	1	1	1	0
Pabpc4	12.0868089933019	12.9138689908258	21.418607556549	21.8593970321865	12.5003389920638	21.6390022943678	0.791666763283951
Pabpc4l	4.51000335570967	5.63026814132888	11.7161613984541	17.0332963887168	5.07013574851927	14.3747288935855	1.50343846740679
Pabpc6	1	1	2.10524775128473	1.8925884876352	1	1.99891811945996	0.999219377000779
Pabpn1	60.659545134295	58.1347527926101	89.3357306632129	94.1562772598511	59.3971489634526	91.746003961532	0.627251638120729
Pacrg	1	1	1	1	1	1	0
Pacrgl	19.1675142617661	19.5271998234978	28.1004808541049	28.2941978901462	19.3473570426319	28.1973393721255	0.543422540476376
Pacs1	9.06510674497643	10.8583742725628	4.57662554627115	5.39387718976032	9.96174050876964	4.98525136801573	-0.998731580537441
Pacs2	5.54730412752289	4.5578361144091	2.28831277313558	3.21740042897984	5.05257012096599	2.75285660105771	-0.876087978343354
Pacsin1	12.9888096644438	12.7351303196725	10.6177712673491	10.0307189844666	12.8619699920582	10.3242451259078	-0.317075328187356
Pacsin2	57.6378428859695	51.8788993022447	34.9654191735116	38.0410286014675	54.7583710941071	36.5032238874895	-0.585055645764751
Pacsin3	8.25330614094869	8.75819488651159	1.64758519665761	1.60870021448992	8.50575051373014	1.62814270557377	-2.38521138283901
Padi2	1.66870124161258	1.51927870480303	1	1.4194413657264	1.5939899732078	1.2097206828632	-0.39796857781286
Padi3	1.48830110738419	1	1	1	1.2441505536921	1	-0.315161075438496
Padi4	4.69040348993805	6.74738483603699	1.55605268573219	1.51407079010816	5.71889416298752	1.53506173792018	-1.89743952664732
Padi6	1	1	1	1.79795906325344	1	1.39897953162672	0.48437485468519
Paf1	70.3560523490708	68.725019058443	43.0202801349488	38.3249168746128	69.5405357037569	40.6725985047808	-0.773797015738038
Pafah1b1	130.203796879338	125.206439142885	256.657160634886	298.650463348834	127.705118011112	277.65381199186	1.12047085847093
Pafah1b2	46.182434362467	46.4720544998574	46.4069830391895	47.7878593127888	46.3272444311622	47.0974211759891	0.023787194425112
Pafah1b3	48.2570359060934	51.2979986209965	39.4505122088573	35.2967752943965	49.777517263545	37.3736437516269	-0.413473048852542
Pafah2	18.9420140939806	19.3484611523445	10.0685762017965	10.2199778332301	19.1452376231625	10.1442770175133	-0.916319518560613
Pag1	1.75890130872677	1.47459403701471	2.65444281683727	2.27110618516224	1.61674767287074	2.46277450099975	0.60719000262311
Paics	491.409965638125	474.059640566334	452.902864058993	462.737885226806	482.73480310223	457.8203746429	-0.0764491732292782
Paip1	5.23160389262321	5.63026814132888	5.21735312274911	5.48850661414208	5.43093601697605	5.35292986844559	-0.0208721153931122
Paip2	209.128855604257	217.793070800293	387.457118747316	414.950025914017	213.460963202275	401.203572330666	0.910362191541489
Paip2b	52.1356387920038	58.1347527926101	131.440685688907	159.072062385738	55.1351957923069	145.256374037323	1.39755600369892
Pak1	16.326212147669	16.7567504206217	13.1806815732609	13.0588605646829	16.5414812841453	13.1197710689719	-0.33434588702071
Pak1ip1	191.449642449875	188.837406073459	237.526865851473	231.936719159694	190.143524261667	234.731792505583	0.303924450578153
Pak2	29.0444216107703	30.2515200926957	35.697679260915	34.5397398993424	29.647970851733	35.1187095801287	0.244306466621405
Pak3	1.98440147651225	2.90450340624109	5.30888563367454	5.48850661414208	2.44445244137667	5.39869612390831	1.14309967725733
Pak4	26.112919429559	22.4763878975272	15.1028643026948	14.6675607791728	24.2946536635431	14.8852125409338	-0.706759044544478
Palb2	22.36961664432	21.4933252061841	15.2859293245456	16.2762609936627	21.931470925252	15.7810951591042	-0.474805248204759
Palld	32.3818240939954	33.4241315056667	21.3270750456236	19.6829202714061	32.9029777998311	20.5049976585148	-0.682242578370661
Palm	2.39030177852612	2.54702606393449	1	1	2.46866392123031	1	-1.30373044434755
Palm2	1.44320107382709	1.07243202691979	1.37298766388135	1	1.25781655037344	1.18649383194067	-0.0842169232196014
Palm3	8.02780597316321	6.83675417161364	6.13267823200334	5.77239488728736	7.43228007238842	5.95253655964535	-0.32030029181379
Pam	3.87860288591031	3.66414275864261	5.49195065552538	3.87980639965216	3.77137282227646	4.68587852758877	0.313229779206636
Pam16	50.6924377181767	49.3318732383102	65.8118753553792	63.0231966382521	50.0121554782434	64.4175359968156	0.365174692739803
Pan2	24.8050184564032	23.682873927812	16.2012544337999	16.8440375399533	24.2439461921076	16.5226459868766	-0.553179802853992
Pan3	28.0522208725141	27.8832326999145	32.4025088675997	35.864551840687	27.9677267862143	34.1335303541434	0.287426640367889
Pank1	3.06680228188257	2.05549471826293	5.85808069922707	5.6777654629056	2.56114850007275	5.76792308106634	1.17126101999154
Pank2	27.6012205369432	24.7553059547318	17.5742420976812	15.5192255986086	26.1782632458375	16.5467338481449	-0.661822914956921
Pank3	27.8718207382857	26.4086386628998	257.847083276917	299.975275290179	27.1402297005928	278.911179283548	3.361300925319
Pank4	13.3947099664577	14.6118863667821	3.75283294794234	3.21740042897984	14.0032981666199	3.48511668846109	-2.00648779580298
Panx1	11.9515088926306	11.8861216316943	6.13267823200334	8.42201876997663	11.9188152621625	7.27734850098999	-0.711756032207123
Paox	18.9420140939806	18.3653984610014	8.87865355976603	8.32738934559487	18.653706277491	8.60302145268045	-1.11654696549796
Papd4	44.6039331879686	44.4612444493828	57.116286817464	54.3172895951302	44.5325888186757	55.7167882062971	0.323250613600943
Papd5	29.5405219798983	34.0944015224916	68.8324482159181	76.082057202935	31.8174617511949	72.4572527094265	1.18731135680242
Papd7	15.1987113087416	15.282156383607	17.6657746086066	17.0332963887168	15.2404338461743	17.3495354986617	0.18699306555399
Papola	208.271954966672	218.642079488272	333.269872279465	367.25679602561	213.457017227472	350.263334152538	0.71449438276475
Papolb	2.34520174496903	1.92144071489795	5.12582061182369	5.39387718976032	2.13332122993349	5.259848900792	1.30192013665856
Papolg	34.1858254362793	36.3733195796961	43.6610077114268	45.5167531276265	35.2795725079877	44.5888804195267	0.337850896052803
Papss1	13.7555102349145	14.1650396888989	8.69558853791519	7.28646567739552	13.9602749619067	7.99102710765535	-0.80487450362479
Papss2	1	1.11711669470811	2.01371524035931	2.08184733639872	1.05855834735406	2.04778128837901	0.951960845324026
Paqr3	1	1	1.46452017480677	1	1	1.23226008740338	0.301306791102283
Paqr4	1	1	1	1	1	1	0
Paqr5	1.71380127516967	1	1	1	1.35690063758484	1	-0.440315079701464
Paqr8	1.93930144295516	2.81513407066444	1.28145515295592	1	2.3772177568098	1.14072757647796	-1.0593197677201
Paqr9	3.38250251678225	3.93225076537255	1.64758519665761	1.79795906325344	3.6573766410774	1.72277212995553	-1.08607731504562
Pard3	14.6124108724993	17.4717051052349	15.2859293245456	15.8031138717539	16.0420579888671	15.5445215981498	-0.0454530161672038
Pard6a	6.99050520134998	7.55170885622683	4.759690568122	4.44758294594272	7.27110702878841	4.60363675703236	-0.659401027432423
Pard6b	12.0417089597448	14.1203550211105	8.14639347236265	9.65220128693951	13.0810319904277	8.89929737965108	-0.555713021066097
Pard6g	10.2377076174609	8.17729420526338	7.59719840681011	10.5984955307571	9.20750091136216	9.09784696878361	-0.0172844670816121
Parg	57.367242684627	56.7495280911721	50.2513484980572	54.5065484438937	57.0583853878995	52.3789484709755	-0.123451825492223
Park2	1.08240080537032	1.38522470143806	1.73911770758304	1	1.23381275340419	1.36955885379152	0.150587800043553
Park7	285.302812282194	281.200614391926	262.423708823188	239.317814261471	283.25171333706	250.870761542329	-0.175140345183618
Parl	120.417089597448	118.503738974636	113.59184605845	114.880121199457	119.460414286042	114.235983628953	-0.0645154678231563
Parm1	4.28450318792418	4.78125945335072	2.01371524035931	1.13555309258112	4.53288132063745	1.57463416647021	-1.52541170192033
Parn	43.3411322483699	36.6414275864261	33.5924315096303	30.6599334996902	39.991279917398	32.1261825046602	-0.315935897026309
Parp1	303.748726007046	300.593760212059	190.936817790432	195.125873075189	302.171243109552	193.031345432811	-0.646531230480586
Parp10	4.82570359060934	3.75351209421925	2.56291030591184	1.23018251696288	4.2896078424143	1.89654641143736	-1.17747108496882
Parp11	4.46490332215257	3.57477342306596	3.02057286053896	2.74425330707104	4.01983837260926	2.882413083805	-0.479860389951738
Parp12	40.0939298322589	39.3671923215139	31.3956512474201	34.7289987481059	39.7305610768864	33.062324997763	-0.26506098646253
Parp14	4.14920308725289	4.69189011777407	3.5697679260915	4.2583240971792	4.42054660251348	3.91404601163535	-0.175564054826192
Parp16	9.06510674497643	7.86450153074511	7.32260087403384	5.96165373605088	8.46480413786077	6.64212730504236	-0.349831312592767
Parp2	57.5476428188554	49.5552965772518	63.4320300713182	60.2789433311811	53.5514696980536	61.8554867012496	0.207975401026012
Parp3	1.44320107382709	1	1	1.04092366819936	1.22160053691355	1.02046183409968	-0.259550375638116
Parp4	1	1.34054003364973	2.10524775128473	2.74425330707104	1.17027001682487	2.42475052917788	1.0509948812732
Parp6	6.22380463087934	5.63026814132888	5.49195065552538	3.50128870212512	5.92703638610411	4.49661967882525	-0.398470047287849
Parp8	1	1	1	1.13555309258112	1	1.06777654629056	0.0946097656697475
Parp9	13.5751101006861	13.360715668709	14.279071704366	12.207195745247	13.4679128846976	13.2431337248065	-0.02428174674229
Pars2	7.80230580537773	8.26666354084003	2.83750783868811	3.7851769752704	8.03448467310888	3.31134240697926	-1.27878929400655
Parva	5.3669039932945	5.22810613123396	3.5697679260915	3.3120298533616	5.29750506226423	3.44089888972655	-0.622527561898323
Parvb	4.0590030201387	2.99387274181774	5.21735312274911	4.731471219088	3.52643788097822	4.97441217091855	0.49631442511702
Pask	33.7799251342654	37.3116976032509	29.5650010289116	33.8773339286701	35.5458113687582	31.7211674787908	-0.164233696658684
Patl1	22.7304169127767	20.5996318504176	33.5924315096303	33.0256691092342	21.6650243815971	33.3090503094322	0.62054636101222
Patl2	8.43370627517708	7.68576285959181	11.4415638656779	14.9514490523181	8.05973456738444	13.196506458998	0.711351820081988
Patz1	36.1251268792344	38.1160216234408	22.3339326658032	26.7801271000381	37.1205742513376	24.5570298829206	-0.59608294841144
Pawr	10.5985078859177	11.8861216316943	13.0891490623355	13.5320076865917	11.242314758806	13.3105783744636	0.243634148230249
Pax6	3.20210238255386	3.79819676200758	1.83065021850846	1.70332963887168	3.50014957228072	1.76698992869007	-0.986122757236314
Pax8	1.21770090604161	1.25117069807309	1	1	1.23443580205735	1	-0.303851809780168
Paxip1	42.0783313087712	39.4118769893022	37.8944595231251	43.4349057912278	40.7451041490367	40.6646826571765	-0.00285036307747877
Pbk	48.3021359396505	41.2439483686235	76.5211791336536	91.3173945283983	44.773042154137	83.919286831026	0.9063720704609
Pbld1	6.53950486577902	8.31134820862835	47.6884381921454	59.1433902386	7.42542653720368	53.4159142153727	2.84672382258112
Pbld2	1.48830110738419	1.65333270816801	1.1899226420305	1.32481194134464	1.5708169077761	1.25736729168757	-0.321108892500902
Pbrm1	53.3533396980454	56.4367354166538	116.063223853436	145.634684123529	54.8950375573496	130.848953988482	1.25315474906044
Pbx1	8.1631060738345	8.26666354084003	11.4415638656779	10.5038661063754	8.21488480733726	10.9727149860266	0.417608286548863
Pbx2	5.50220409396579	5.76432214469386	3.47823541516607	4.2583240971792	5.63326311932983	3.86827975617264	-0.542278723669144
Pbx3	3.56290265101064	4.46846677883245	4.02743048071861	6.1509125848144	4.01568471492154	5.08917153276651	0.341784815970229
Pbx4	4.51000335570967	5.40684480238726	2.28831277313558	2.64962388268928	4.95842407904846	2.46896832791243	-1.0059733364419
Pbxip1	4.19430312080999	4.2003587721025	4.85122307904742	3.97443582403392	4.19733094645625	4.41282945154067	0.0722317709333193
Pcbd1	5.27670392618031	5.18342146344564	4.85122307904742	4.16369467279744	5.23006269481297	4.50745887592243	-0.214513911526263
Pcbd2	4.32960322148128	3.53008875527763	9.1532510925423	7.85424222368607	3.92984598837946	8.50374665811419	1.11362584301082
Pcbp1	109.81858171153	107.064464020825	125.58260498968	144.877648728474	108.441522866178	135.230126859077	0.31849931564945
Pcbp2	119.875889194763	120.872026367418	194.323520694673	200.141232567422	120.37395778109	197.232376631048	0.712373089381301
Pcbp3	11.2299083557171	10.8136896047745	2.65444281683727	2.74425330707104	11.0217989802458	2.69934806195415	-2.02967680080907
Pcbp4	37.3879278188331	36.5967429186377	6.86493831940673	6.24554200919616	36.9923353687354	6.55524016430144	-2.49650583979745
Pcca	6.85520510067869	5.76432214469386	5.03428810089827	5.29924776537856	6.30976362268628	5.16676793313841	-0.288323873604583
Pccb	11.7260087248451	13.6735083432273	12.6314865077084	6.24554200919616	12.6997585340362	9.43851425845227	-0.428169382556256
Pcdh1	1	1	1	1	1	1	0
Pcdh17	1.03730077181322	1	1.37298766388135	1	1.01865038590661	1.18649383194067	0.220045615906706
Pcdh19	1	1	1	1	1	1	0
Pcdh8	1	1	3.93589796979319	3.21740042897984	1	3.57664919938651	1.8386086245887
Pcf11	18.8067139933093	16.5780117494684	35.7892117718404	39.0819522696668	17.6923628713888	37.4355820207536	1.08128344716679
Pcgf1	12.4476092617587	15.1927870480303	37.436796968498	36.5269578113593	13.8201981548945	36.9818773899287	1.42004016387773
Pcgf2	14.5673108389422	13.360715668709	5.40041814459996	4.54221237032448	13.9640132538256	4.97131525746222	-1.4900141310888
Pcgf3	17.6341131208248	18.4994524643663	8.78712104884061	7.09720682863199	18.0667827925956	7.9421639387363	-1.18573557817086
Pcgf5	11.8613088255164	11.7967522961177	36.6130043701692	33.0256691092342	11.829030560817	34.8193367397017	1.55755687835182
Pcgf6	65.3499486242331	75.2489805555384	75.0566589588469	81.8544520902223	70.2994645898857	78.4555555245346	0.158361908058243
Pcid2	54.4357405034157	52.5938539868579	23.4323227969083	17.1279258130985	53.5147972451368	20.2801243050034	-1.39987136751362
Pcif1	16.0105119127693	17.0248584273516	9.42784862531857	8.04350107244959	16.5176851700605	8.73567484888408	-0.919020454287281
Pck2	7.35130546980676	7.68576285959181	3.75283294794234	1.98721791201696	7.51853416469928	2.87002542997965	-1.38938789727755
Pclo	1.08240080537032	1.07243202691979	11.9907589312304	12.7749722915376	1.07741641614505	12.382865611384	3.52269736070704
Pcm1	51.4591382886473	48.2147565436021	75.1481914697723	82.6114874852764	49.8369474161247	78.8798394775244	0.6624409118518
Pcmt1	48.3021359396505	45.310253137361	59.5876646124504	52.046183409968	46.8061945385058	55.8169240112092	0.254003146709901
Pcmtd1	59.7575444631531	53.6662860137777	71.6699560546062	75.0411335347356	56.7119152384654	73.3555447946709	0.371254141471957
Pcmtd2	10.4181077516893	9.96468091679636	14.4621367262168	13.5320076865917	10.1913943342428	13.9970722064043	0.457773640390048
Pcna	252.605287953298	239.197026670901	470.385573645749	507.02445583747	245.9011573121	488.705014741609	0.990885383699145
Pcnp	132.684298724978	131.953823978922	153.774618354711	175.159064530638	132.31906135195	164.466841442674	0.313775842609904
Pcnt	38.5605286913177	41.5567410431417	37.3452644575726	37.3786226307952	40.0586348672297	37.3619435441839	-0.100543752236201
Pcnx	6.26890466443644	6.52396149709537	3.02057286053896	2.8388827314528	6.3964330807659	2.92972779599588	-1.12650099350473
Pcnxl2	3.06680228188257	2.45765672835785	1.46452017480677	1	2.76222950512021	1.23226008740338	-1.16452640254984
Pcnxl3	10.3279076845751	12.1542296384243	4.94275558997284	4.731471219088	11.2410686614997	4.83711340453042	-1.21656092884118
Pcolce	58.7202436913399	52.7279079902229	24.4391804170879	13.3427488378282	55.7240758407814	18.890964627458	-1.56060441342117
Pcolce2	32.9681245302377	35.4796262239296	21.6932050893253	18.3581083300614	34.2238753770836	20.0256567096933	-0.773153579882828
Pcp4l1	3.20210238255386	2.85981873845277	3.66130043701692	4.16369467279744	3.03096056050331	3.91249755490718	0.36831477084869
Pcsk1	1	1.02774735913146	1.83065021850846	1.04092366819936	1.01387367956573	1.43578694335391	0.501963767862142
Pcsk1n	10.1024075167897	8.53477154756997	2.56291030591184	1.79795906325344	9.31858953217981	2.18043468458264	-2.09549582932848
Pcsk6	5.81790432886547	7.06017751055527	7.23106836310842	8.89516589188543	6.43904091971037	8.06311712749693	0.324491861081137
Pcsk7	9.24550687920482	9.74125757785473	6.59034078663046	6.43480085795968	9.49338222852978	6.51257082229507	-0.5436950146579
Pctp	6.35910473155063	6.25585349036542	3.93589796979319	3.59591812650688	6.30747911095803	3.76590804815003	-0.744065749084865
Pcx	5.99830446309386	8.49008687978165	6.04114572107792	3.50128870212512	7.24419567143775	4.77121721160152	-0.602468148050088
Pcyox1	22.0539164094203	19.9293618335927	13.7298766388135	15.3299667498451	20.9916391215065	14.5299216943293	-0.530787895221251
Pcyox1l	13.0339096980009	13.8969316821689	3.5697679260915	2.74425330707104	13.4654206900849	3.15701061658127	-2.09262828623613
Pcyt1a	21.2421158053925	20.9571091927242	21.418607556549	21.7647676078048	21.0996124990584	21.5916875821769	0.0332595035667689
Pcyt1b	16.1458120134406	16.7567504206217	6.13267823200334	5.96165373605088	16.4512812170311	6.04716598402711	-1.44386886058163
Pcyt2	35.7192265772206	34.2731401936449	15.1943968136202	14.3836725060275	34.9961833854327	14.7890346598239	-1.2426697082045
Pdap1	28.0522208725141	30.2068354249073	44.0271377551285	47.2200827664982	29.1295281487107	45.6236102608133	0.647298281327509
Pdcd1	1	1	2.28831277313558	1.4194413657264	1	1.85387706943099	0.890545582042063
Pdcd10	89.9745669464079	90.9779836170286	227.458289649676	268.179788697908	90.4762752817182	247.819039173792	1.45367558661736
Pdcd11	37.2075276846048	37.0882742643093	22.7000627095049	21.670138183423	37.147900974457	22.185100446464	-0.743689609031105
Pdcd2	50.5571376175054	51.7895299666681	45.9493204845624	53.1817365025491	51.1733337920867	49.5655284935557	-0.0460551104112978
Pdcd2l	82.8036616108295	82.7113200761886	71.7614885655316	58.2917254191641	82.757490843509	65.0266069923479	-0.347859756524755
Pdcd4	27.511020469829	23.6381892600236	26.7274931902235	34.8236281724877	25.5746048649263	30.7755606813556	0.267073190453545
Pdcd5	215.487960335808	221.904060236819	302.240351075747	338.867968711082	218.696010286314	320.554159893415	0.551641229712378
Pdcd6	124.972192986715	121.899773726549	151.577838092501	159.923727205174	123.435983356632	155.750782648837	0.335476390758564
Pdcd6ip	51.9552386577754	55.4089880575223	29.2904034961354	31.4169688947443	53.6821133576489	30.3536861954398	-0.822569738592849
Pdcd7	19.1675142617661	17.5163897730232	28.6496759196574	33.498816231143	18.3419520173946	31.0742460754002	0.760572205008895
Pdcl	66.2068492618179	62.4691655680776	138.763286562941	152.353373254633	64.3380074149478	145.558329908787	1.17785424265002
Pdcl2	2.79620208053999	2.41297206056952	4.66815805719657	5.29924776537856	2.60458707055476	4.98370291128757	0.93616340217448
Pdcl3	63.455747214835	59.6987161652015	88.6034705758095	99.2662661764662	61.5772316900183	93.9348683761378	0.60926377188935
Pddc1	19.2126142953232	15.7736877292785	14.279071704366	11.1662720770477	17.4931510123009	12.7226718907068	-0.459388499837146
Pde12	37.7487280872899	38.1607062912291	35.2400167062879	46.7469356445894	37.9547171892595	40.9934761754386	0.11111513153677
Pde1b	6.31400469799353	6.2111688225771	1.09839013110508	1.70332963887168	6.26258676028532	1.40085988498838	-2.16044602158597
Pde2a	4.60020342282386	5.40684480238726	2.01371524035931	1.8925884876352	5.00352411260556	1.95315186399725	-1.35714045278221
Pde3b	2.79620208053999	2.27891805720455	4.11896299164404	7.00257740425024	2.53756006887227	5.56077019794714	1.13184274412829
Pde4a	4.73550352349515	5.36216013459894	5.76654818830165	3.59591812650688	5.04883182904704	4.68123315740426	-0.109061000715521
Pde4c	3.47270258389644	4.15567410431418	7.87179593958638	7.00257740425024	3.81418834410531	7.43718667191831	0.963380898465253
Pde4d	4.82570359060934	3.26198074854769	2.10524775128473	1.23018251696288	4.04384216957852	1.6677151341238	-1.27785381011698
Pde4dip	17.1831127852538	16.5780117494684	14.279071704366	21.1023616371325	16.8805622673611	17.6907166707492	0.0676295354527188
Pde5a	2.93150218121128	1.42990936922638	6.49880827570503	5.48850661414208	2.18070577521883	5.99365744492355	1.45864149988546
Pde6a	1	1	2.92904034961354	2.64962388268928	1	2.78933211615141	1.47991972131445
Pde6d	31.6602235570819	31.1005287806738	30.0226635835388	32.9310396848525	31.3803761688778	31.4768516341956	0.00442860080024143
Pde7a	10.282807651018	10.6796356014095	13.2722140841863	12.3964545940106	10.4812216262138	12.8343343390984	0.292201593293802
Pde8a	3.29230244966806	2.81513407066444	2.65444281683727	3.02814158021632	3.05371826016625	2.84129219852679	-0.104019757507126
Pde8b	1	1	1	1	1	1	0
Pde9a	2.39030177852612	1.96612538268628	1.28145515295592	2.55499445830752	2.1782135806062	1.91822480563172	-0.183373615355035
Pdf	36.9820275168193	37.043589596521	28.0089483431794	23.7519855198217	37.0128085566701	25.8804669315006	-0.516160966003799
Pdgfa	16.0556119463264	15.4162103869719	13.7298766388135	12.3018251696288	15.7359111666492	13.0158509042211	-0.273791088125749
Pdgfb	5.00610372483773	4.46846677883245	2.28831277313558	1.60870021448992	4.73728525183509	1.94850649381275	-1.28169180565723
Pdgfc	5.77280429530837	5.00468279229234	6.95647083033215	6.34017143357792	5.38874354380036	6.64832113195503	0.30304114095112
Pdgfra	1	1	2.74597532776269	4.54221237032448	1	3.64409384904358	1.86556011441062
Pdgfrb	1.44320107382709	1.8320713793213	1.00685762017965	1	1.6376362265742	1.00342881008983	-0.706676656102248
Pdgfrl	1.80400134228387	2.63639539951114	167.687560015375	162.005574541573	2.22019837089751	164.846567278474	6.21429145014456
Pdha1	166.238723691458	163.367145434114	118.076939093796	112.798273863058	164.802934562786	115.437606478427	-0.513628640158283
Pdha2	1	1	5.21735312274911	3.3120298533616	1	4.26469148805536	2.092441379351
Pdhb	195.959645805585	198.042447637854	233.407902859829	255.026298708843	197.00104672172	244.217100784336	0.309960930377011
Pdhx	61.9223460738937	60.7264635243329	63.7066276040944	71.729103681374	61.3244047991133	67.7178656427342	0.143075176165846
Pdia3	197.989147315654	197.684970295547	155.330671040443	143.931354484657	197.837058805601	149.63101276255	-0.402903475317132
Pdia4	103.45947697998	104.785545963621	77.253439221057	67.4707795841948	104.1225114718	72.3621094026259	-0.524975646403956
Pdia5	19.3028143624374	19.1250378134029	17.3911770758304	15.9923727205174	19.2139260879201	16.6917748981739	-0.203014973034998
Pdia6	166.283823725015	174.1361503711	149.472590341216	152.069484981488	170.209987048058	150.771037661352	-0.174956368499176
Pdik1l	7.93760590604901	8.2219788730517	11.8076939093796	8.32738934559487	8.07979238955036	10.0675416274872	0.317321309098429
Pdk1	44.4235330537402	43.7462897647696	30.4803261381659	31.7954865922713	44.0849114092549	31.1379063652186	-0.501613016069113
Pdk2	2.88640214765419	3.53008875527763	1	1.23018251696288	3.20824545146591	1.11509125848144	-1.52462273710964
Pdk3	53.0376394631457	52.6832233224345	53.5465188913725	49.2073006785152	52.8604313927901	51.3769097849438	-0.0410680811092385
Pdk4	2.30010171141193	2.14486405383957	3.47823541516607	2.64962388268928	2.22248288262575	3.06392964892768	0.463210864252595
Pdlim1	109.322481342402	111.086084121775	94.8276813187382	82.9900051828035	110.204282732088	88.9088432507708	-0.309781462788678
Pdlim2	2.48050184564032	2.05549471826293	1.55605268573219	1.8925884876352	2.26799828195162	1.7243205866837	-0.395391521350428
Pdlim3	3.51780261745354	3.57477342306596	16.018189411949	11.9233074721018	3.54628802025975	13.9707484420254	1.97802769295445
Pdlim4	7.62190567114934	8.89224888987657	4.759690568122	4.35295352156096	8.25707728051295	4.55632204484148	-0.8577614863038
Pdlim5	16.7321124496829	17.6504437763882	25.6291030591184	32.8364102604707	17.1912781130355	29.2327566597946	0.765909073965427
Pdlim7	30.6229227852686	34.5412482003748	19.1302947834134	19.6829202714061	32.5820854928217	19.4066075274097	-0.747531007589648
Pdp1	6.99050520134998	7.95387086632175	10.6177712673491	13.0588605646829	7.47218803383587	11.838315916016	0.663861196703866
Pdp2	13.9810104027	13.0926076619791	9.70244615809484	8.13813049683136	13.5368090323395	8.9202883274631	-0.601725451587801
Pdpk1	27.6012205369432	25.7383686460749	38.2605895668268	51.7622951368227	26.669794591509	45.0114423518248	0.755085081932593
Pdpn	44.784333322197	47.097639848894	35.7892117718404	38.4195462989945	45.9409865855455	37.1043790354175	-0.308192376161044
Pdpr	1.62360120805548	1.8320713793213	1	1	1.72783629368839	1	-0.788966533779107
Pdrg1	34.4564256376219	33.468816173455	33.317833976854	33.498816231143	33.9626209055384	33.4083251039985	-0.0237401401097896
Pds5a	17.6792131543819	18.1419751220597	13.5468116169626	13.4373782622099	17.9105941382208	13.4920949395863	-0.408698820550208
Pds5b	32.4720241611096	32.9772848277835	47.59690568122	54.1280307463667	32.7246544944465	50.8624682137933	0.636223513359167
Pdss1	21.5578160402922	22.6104419008922	29.4734685179862	31.0384511972173	22.0841289705922	30.2559598576017	0.454209422732434
Pdss2	5.59240416107999	5.63026814132888	4.85122307904742	5.01535949223328	5.61133615120444	4.93329128564035	-0.185793867483453
Pdxdc1	71.7090533557837	70.0208744243044	66.7272004646334	60.0896844824176	70.8649638900441	63.4084424735255	-0.160397585904085
Pdxk	23.1363172147906	22.8785499076221	20.3202174254439	20.4399556664601	23.0074335612064	20.380086545952	-0.174939884383073
Pdxp	26.2933195637874	26.4980079984764	9.51938113624399	10.6931249551389	26.3956637811319	10.1062530456914	-1.38505273794959
Pdzd11	41.6273309732002	38.8756609758423	62.6082374729893	58.9541313898364	40.2514959745213	60.7811844314129	0.594582385682032
Pdzd2	1.66870124161258	1.69801737595633	11.3500313547525	9.46294243817599	1.68335930878445	10.4064868964642	2.62806806025562
Pdzd4	3.83350285235322	4.73657478556239	2.65444281683727	2.64962388268928	4.2850388189578	2.65203334976327	-0.692209356341524
Pdzd8	20.8813155369358	18.6781911355196	29.0158059633591	31.4169688947443	19.7797533362277	30.2163874290517	0.6113067519295
Pdzk1	7.75720577182063	6.61333083267202	3.20363788238981	3.02814158021632	7.18526830224632	3.11588973130306	-1.20539785024211
Pdzk1ip1	1	1	1	1.23018251696288	1	1.11509125848144	0.157161784379703
